SecurityID,TradeTime,TradePrice,TradeQty,TradeAmount,BuyNo,SellNo,TradeIndex,ChannelNo,TradeBSFlag,BizIndex
600020,2021.01.04T13:00:44.960,3.49,100,349,4900471,44648,3058231,1,B,7567567
600020,2021.01.04T13:00:44.960,3.49,100,349,4900500,44648,3058254,1,B,7567600
600020,2021.01.04T13:00:45.140,3.49,100,349,4900635,44648,3058372,1,B,7567798
600020,2021.01.04T13:00:45.530,3.49,100,349,4900860,44648,3058556,1,B,7568189
600020,2021.01.04T13:00:45.720,3.49,400,1396,4900933,44648,3058601,1,B,7568284
600020,2021.01.04T13:00:47.280,3.49,100,349,4901717,44648,3059193,1,B,7569591
600020,2021.01.04T13:00:52.590,3.49,900,3141,4904497,44648,3061625,1,B,7574367
600020,2021.01.04T13:00:54.020,3.49,3200,11168,4905090,44648,3062066,1,B,7575315
600020,2021.01.04T13:00:54.020,3.49,1000,3490,4905090,51374,3062067,1,B,7575316
600020,2021.01.04T13:00:54.020,3.49,1300,4537,4905090,61147,3062068,1,B,7575317
600020,2021.01.04T13:01:00.740,3.49,1000,3490,4908063,61147,3064491,1,B,7580469
600020,2021.01.04T13:01:00.740,3.49,3000,10470,4908063,98354,3064492,1,B,7580470
600020,2021.01.04T13:01:17.460,3.49,100,349,4916505,98354,3072285,1,B,7595647
600020,2021.01.04T13:01:17.460,3.49,100,349,4916506,98354,3072286,1,B,7595648
600020,2021.01.04T13:01:17.490,3.49,100,349,4916513,98354,3072290,1,B,7595658
600020,2021.01.04T13:01:17.640,3.49,100,349,4916575,98354,3072385,1,B,7595799
600020,2021.01.04T13:01:25.850,3.49,5000,17450,4920561,98354,3075303,1,B,7602255
600020,2021.01.04T13:01:31.010,3.49,1200,4188,4922939,98354,3077280,1,B,7606433
600020,2021.01.04T13:01:31.380,3.49,300,1047,4923157,98354,3077493,1,B,7606845
600020,2021.01.04T13:01:47.220,3.48,200,696,4888294,4930299,3082761,1,S,7618865
600020,2021.01.04T13:02:00.210,3.48,2000,6960,4888294,4936198,3087306,1,S,7628725
600020,2021.01.04T13:02:00.470,3.49,100,349,4936325,98354,3087386,1,B,7628908
600020,2021.01.04T13:02:00.790,3.49,100,349,4936484,136395,3087509,1,B,7629158
600020,2021.01.04T13:02:04.420,3.48,5000,17400,4888294,4938196,3088667,1,S,7631987
600020,2021.01.04T13:02:05.530,3.49,14300,49907,4938695,136395,3089043,1,B,7632862
600020,2021.01.04T13:02:06.990,3.48,18000,62640,4888294,4939472,3089764,1,S,7634256
600020,2021.01.04T13:02:07.200,3.48,5000,17400,4888294,4939572,3089814,1,S,7634404
600020,2021.01.04T13:02:13.120,3.48,200,696,4889086,4942466,3091778,1,S,7638976
600020,2021.01.04T13:02:13.120,3.48,300,1044,4889088,4942466,3091779,1,S,7638977
600020,2021.01.04T13:02:13.120,3.48,900,3132,4916039,4942466,3091780,1,S,7638978
600020,2021.01.04T13:02:13.120,3.48,2000,6960,4920917,4942466,3091781,1,S,7638979
600020,2021.01.04T13:02:13.120,3.48,2600,9048,4922601,4942466,3091782,1,S,7638980
600020,2021.01.04T13:02:22.860,3.48,300,1044,4922601,4948627,3096453,1,S,7648880
600020,2021.01.04T13:02:22.860,3.48,200,696,4929333,4948627,3096454,1,S,7648881
600020,2021.01.04T13:02:22.860,3.48,2700,9396,4945861,4948627,3096455,1,S,7648882
600020,2021.01.04T13:02:27.490,3.48,4000,13920,4945861,4951311,3098385,1,S,7653177
600020,2021.01.04T13:02:31.830,3.48,2300,8004,4945861,4953813,3100107,1,S,7657279
600020,2021.01.04T13:02:32.050,3.48,2500,8700,4953911,4953813,3100161,1,B,7657441
600020,2021.01.04T13:02:34.590,3.48,15200,52896,4955248,4953813,3100964,1,B,7659519
600020,2021.01.04T13:02:37.240,3.48,100,348,4955265,4956570,3101714,1,S,7661506
600020,2021.01.04T13:02:37.240,3.48,4900,17052,4955283,4956570,3101715,1,S,7661507
600020,2021.01.04T13:02:38.900,3.48,900,3132,4955283,4957308,3102120,1,S,7662677
600020,2021.01.04T13:02:40.620,3.49,100,349,4958452,136395,3103042,1,B,7664322
600020,2021.01.04T13:02:40.710,3.49,100,349,4958499,136395,3103062,1,B,7664383
600020,2021.01.04T13:02:40.960,3.49,100,349,4958628,136395,3103147,1,B,7664602
600020,2021.01.04T13:02:41.320,3.48,5700,19836,4955283,4958816,3103242,1,S,7664890
600020,2021.01.04T13:02:48.870,3.48,3700,12876,4955283,4962277,3105526,1,S,7670500
600020,2021.01.04T13:02:48.870,3.48,100,348,4955298,4962277,3105527,1,S,7670501
600020,2021.01.04T13:02:48.870,3.48,500,1740,4955305,4962277,3105528,1,S,7670502
600020,2021.01.04T13:02:48.870,3.48,100,348,4955306,4962277,3105529,1,S,7670503
600020,2021.01.04T13:02:48.870,3.48,100,348,4955323,4962277,3105530,1,S,7670504
600020,2021.01.04T13:02:48.870,3.48,300,1044,4955468,4962277,3105531,1,S,7670505
600020,2021.01.04T13:02:48.870,3.48,100,348,4956210,4962277,3105532,1,S,7670506
600020,2021.01.04T13:02:48.870,3.48,100,348,4958587,4962277,3105533,1,S,7670507
600020,2021.01.04T13:02:52.030,3.48,300,1044,4958587,4963828,3106718,1,S,7673106
600020,2021.01.04T13:02:52.030,3.48,200,696,4958601,4963828,3106719,1,S,7673107
600020,2021.01.04T13:02:56.340,3.48,100,348,4958601,4965844,3107752,1,S,7676033
600020,2021.01.04T13:02:56.340,3.48,100,348,4958602,4965844,3107753,1,S,7676034
600020,2021.01.04T13:02:56.340,3.48,300,1044,4958616,4965844,3107754,1,S,7676035
600020,2021.01.04T13:02:56.340,3.48,100,348,4958617,4965844,3107755,1,S,7676036
600020,2021.01.04T13:02:56.340,3.48,100,348,4958680,4965844,3107756,1,S,7676037
600020,2021.01.04T13:02:56.340,3.48,100,348,4958692,4965844,3107757,1,S,7676038
600020,2021.01.04T13:02:56.340,3.48,100,348,4958693,4965844,3107758,1,S,7676039
600020,2021.01.04T13:02:56.340,3.48,100,348,4958698,4965844,3107759,1,S,7676040
600020,2021.01.04T13:02:56.340,3.48,200,696,4958718,4965844,3107760,1,S,7676041
600020,2021.01.04T13:02:56.340,3.48,100,348,4958764,4965844,3107761,1,S,7676042
600020,2021.01.04T13:02:56.340,3.48,100,348,4958857,4965844,3107762,1,S,7676043
600020,2021.01.04T13:02:56.340,3.48,300,1044,4958898,4965844,3107763,1,S,7676044
600020,2021.01.04T13:02:56.340,3.48,300,1044,4963775,4965844,3107764,1,S,7676045
600020,2021.01.04T13:02:56.730,3.48,3400,11832,4966014,4965844,3107848,1,B,7676299
600020,2021.01.04T13:02:56.730,3.48,4600,16008,4966015,4965844,3107849,1,B,7676300
600020,2021.01.04T13:03:00.030,3.48,3400,11832,4966015,4967399,3108862,1,S,7678689
600020,2021.01.04T13:03:00.030,3.48,100,348,4967083,4967399,3108863,1,S,7678690
600020,2021.01.04T13:03:00.030,3.48,100,348,4967084,4967399,3108864,1,S,7678691
600020,2021.01.04T13:03:02.660,3.48,300,1044,4968806,4967399,3109831,1,B,7680896
600020,2021.01.04T13:03:03.260,3.48,6100,21228,4969034,4967399,3109956,1,B,7681273
600020,2021.01.04T13:03:03.260,3.48,13900,48372,4969034,4968393,3109957,1,B,7681274
600020,2021.01.04T13:03:05.590,3.48,400,1392,4970289,4968393,3110964,1,B,7683451
600020,2021.01.04T13:03:05.680,3.48,5700,19836,4970328,4968393,3111001,1,B,7683519
600020,2021.01.04T13:03:05.680,3.48,2000,6960,4970328,4970066,3111002,1,B,7683520
600020,2021.01.04T13:03:06.790,3.48,400,1392,4970328,4970885,3111495,1,S,7684534
600020,2021.01.04T13:03:06.790,3.48,8100,28188,4970329,4970885,3111496,1,S,7684535
600020,2021.01.04T13:03:06.790,3.48,100,348,4970699,4970885,3111497,1,S,7684536
600020,2021.01.04T13:03:08.080,3.47,5000,17350,4846871,4971609,3111995,1,S,7685687
600020,2021.01.04T13:03:08.520,3.48,100,348,4971832,4970885,3112148,1,B,7686066
600020,2021.01.04T13:03:08.610,3.48,100,348,4971857,4970885,3112160,1,B,7686097
600020,2021.01.04T13:03:08.820,3.48,100,348,4971943,4970885,3112198,1,B,7686229
600020,2021.01.04T13:03:08.820,3.48,100,348,4971946,4970885,3112199,1,B,7686232
600020,2021.01.04T13:03:10.760,3.48,100,348,4972815,4970885,3112905,1,B,7687807
600020,2021.01.04T13:03:11.460,3.48,900,3132,4973135,4970885,3113166,1,B,7688404
600020,2021.01.04T13:03:19.740,3.49,200,698,4977082,136395,3115732,1,B,7694602
600020,2021.01.04T13:03:26.860,3.48,200,696,4973135,4980304,3117694,1,S,7699573
600020,2021.01.04T13:03:26.890,3.48,5500,19140,4973135,4980323,3117733,1,S,7699629
600020,2021.01.04T13:03:27.070,3.48,200,696,4973135,4980405,3117775,1,S,7699753
600020,2021.01.04T13:03:27.200,3.48,4300,14964,4973135,4980475,3117839,1,S,7699890
600020,2021.01.04T13:03:28.690,3.48,600,2088,4973135,4981192,3118168,1,S,7701035
600020,2021.01.04T13:03:28.690,3.48,500,1740,4973135,4981193,3118169,1,S,7701036
600020,2021.01.04T13:03:35.870,3.48,3600,12528,4973135,4984219,3120253,1,S,7705941
600020,2021.01.04T13:03:35.870,3.48,400,1392,4979248,4984219,3120254,1,S,7705942
600020,2021.01.04T13:03:36.170,3.49,100,349,4984393,136395,3120400,1,B,7706225
600020,2021.01.04T13:03:36.170,3.49,100,349,4984394,136395,3120401,1,B,7706226
600020,2021.01.04T13:03:36.380,3.49,100,349,4984477,136395,3120441,1,B,7706337
600020,2021.01.04T13:03:36.380,3.49,100,349,4984479,136395,3120442,1,B,7706340
600020,2021.01.04T13:03:36.560,3.49,100,349,4984560,136395,3120476,1,B,7706469
600020,2021.01.04T13:03:39.940,3.49,4600,16054,4986020,136395,3121405,1,B,7708764
600020,2021.01.04T13:03:39.940,3.49,2000,6980,4986020,200700,3121406,1,B,7708765
600020,2021.01.04T13:03:39.940,3.49,1000,3490,4986020,230455,3121407,1,B,7708766
600020,2021.01.04T13:03:39.940,3.49,6000,20940,4986020,1565625,3121408,1,B,7708767
600020,2021.01.04T13:03:39.940,3.49,5000,17450,4986020,2892872,3121409,1,B,7708768
600020,2021.01.04T13:03:39.940,3.49,5000,17450,4986020,2895012,3121410,1,B,7708769
600020,2021.01.04T13:03:39.940,3.49,200,698,4986020,2926080,3121411,1,B,7708770
600020,2021.01.04T13:03:39.940,3.49,2000,6980,4986020,2966186,3121412,1,B,7708771
600020,2021.01.04T13:03:39.940,3.49,1000,3490,4986020,3057539,3121413,1,B,7708772
600020,2021.01.04T13:03:39.940,3.49,300,1047,4986020,3113712,3121414,1,B,7708773
600020,2021.01.04T13:03:39.940,3.49,2000,6980,4986020,3257777,3121415,1,B,7708774
600020,2021.01.04T13:03:39.940,3.49,900,3141,4986020,3369955,3121416,1,B,7708775
600020,2021.01.04T13:03:44.120,3.48,700,2436,4979248,4988024,3122659,1,S,7711896
600020,2021.01.04T13:03:44.310,3.48,100,348,4979248,4988100,3122714,1,S,7712011
600020,2021.01.04T13:03:44.550,3.48,1000,3480,4979248,4988217,3122808,1,S,7712195
600020,2021.01.04T13:03:44.580,3.48,2000,6960,4979248,4988230,3122811,1,S,7712212
600020,2021.01.04T13:04:12.180,3.49,100,349,5001422,3369955,3130946,1,B,7732494
600020,2021.01.04T13:04:12.180,3.49,400,1396,5001422,3542780,3130947,1,B,7732495
600020,2021.01.04T13:04:14.010,3.49,14600,50954,5002276,3542780,3131361,1,B,7733745
600020,2021.01.04T13:04:14.010,3.49,2900,10121,5002276,3704656,3131362,1,B,7733746
600020,2021.01.04T13:04:14.010,3.49,4600,16054,5002276,3778478,3131363,1,B,7733747
600020,2021.01.04T13:04:14.320,3.48,100,348,4979248,5002383,3131412,1,S,7733903
600020,2021.01.04T13:04:14.320,3.48,11700,40716,4989169,5002383,3131413,1,S,7733904
600020,2021.01.04T13:04:15.100,3.48,1000,3480,4989169,5002745,3131636,1,S,7734440
600020,2021.01.04T13:04:19.930,3.49,15400,53746,5005111,3778478,3133205,1,B,7738136
600020,2021.01.04T13:04:19.930,3.49,600,2094,5005111,3981945,3133206,1,B,7738137
600020,2021.01.04T13:04:19.930,3.49,1000,3490,5005111,3995327,3133207,1,B,7738138
600020,2021.01.04T13:04:19.930,3.49,500,1745,5005111,4003254,3133208,1,B,7738139
600020,2021.01.04T13:04:19.930,3.49,10000,34900,5005111,4027714,3133209,1,B,7738140
600020,2021.01.04T13:04:19.930,3.49,2000,6980,5005111,4035768,3133210,1,B,7738141
600020,2021.01.04T13:04:19.930,3.49,500,1745,5005111,4051579,3133211,1,B,7738142
600020,2021.01.04T13:04:19.930,3.49,600,2094,5005111,4057626,3133212,1,B,7738143
600020,2021.01.04T13:04:19.930,3.49,200,698,5005111,4058023,3133213,1,B,7738144
600020,2021.01.04T13:04:19.930,3.49,20600,71894,5005111,4059606,3133214,1,B,7738145
600020,2021.01.04T13:04:20.720,3.48,2000,6960,4989169,5005450,3133468,1,S,7738691
600020,2021.01.04T13:04:23.060,3.49,100,349,5006611,4059606,3134248,1,B,7740527
600020,2021.01.04T13:04:23.090,3.49,200,698,5006623,4059606,3134253,1,B,7740542
600020,2021.01.04T13:04:32.200,3.49,9100,31759,5010965,4059606,3137035,1,B,7747483
600020,2021.01.04T13:04:32.200,3.49,20000,69800,5010965,4063162,3137036,1,B,7747484
600020,2021.01.04T13:04:32.200,3.49,23300,81317,5010965,4063205,3137037,1,B,7747485
600020,2021.01.04T13:04:40.150,3.48,200,696,4989169,5014411,3139336,1,S,7752948
600020,2021.01.04T13:04:43.370,3.49,100,349,5015845,4063205,3140226,1,B,7755185
600020,2021.01.04T13:04:43.400,3.49,100,349,5015852,4063205,3140233,1,B,7755195
600020,2021.01.04T13:04:43.500,3.49,100,349,5015923,4063205,3140273,1,B,7755301
600020,2021.01.04T13:04:43.620,3.49,100,349,5016005,4063205,3140289,1,B,7755403
600020,2021.01.04T13:04:44.500,3.49,3100,10819,5016421,4063205,3140569,1,B,7756053
600020,2021.01.04T13:04:44.560,3.49,1900,6631,5016437,4063205,3140577,1,B,7756076
600020,2021.01.04T13:04:44.560,3.49,5000,17450,5016438,4063205,3140578,1,B,7756077
600020,2021.01.04T13:04:44.910,3.49,5200,18148,5016578,4063205,3140671,1,B,7756297
600020,2021.01.04T13:04:45.010,3.49,4200,14658,5016630,4063205,3140698,1,B,7756365
600020,2021.01.04T13:04:45.100,3.49,3800,13262,5016670,4063205,3140739,1,B,7756447
600020,2021.01.04T13:04:45.270,3.49,2100,7329,5016713,4063205,3140764,1,B,7756513
600020,2021.01.04T13:04:45.270,3.49,1000,3490,5016714,4063205,3140765,1,B,7756514
600020,2021.01.04T13:04:45.270,3.49,9500,33155,5016714,4065875,3140766,1,B,7756515
600020,2021.01.04T13:04:45.300,3.49,2200,7678,5016733,4065875,3140783,1,B,7756547
600020,2021.01.04T13:04:45.890,3.49,100,349,5016942,4065875,3140853,1,B,7756839
600020,2021.01.04T13:04:45.890,3.49,1000,3490,5016942,4066404,3140854,1,B,7756840
600020,2021.01.04T13:04:45.890,3.49,300,1047,5016942,4066983,3140855,1,B,7756841
600020,2021.01.04T13:04:45.890,3.49,2500,8725,5016942,4071368,3140856,1,B,7756842
600020,2021.01.04T13:04:45.890,3.49,2000,6980,5016942,4082162,3140857,1,B,7756843
600020,2021.01.04T13:04:45.890,3.49,1400,4886,5016942,4084432,3140858,1,B,7756844
600020,2021.01.04T13:04:45.890,3.49,4000,13960,5016942,4084528,3140859,1,B,7756845
600020,2021.01.04T13:04:45.890,3.49,500,1745,5016942,4086344,3140860,1,B,7756846
600020,2021.01.04T13:04:45.890,3.49,1400,4886,5016942,4088816,3140861,1,B,7756847
600020,2021.01.04T13:04:45.890,3.49,3000,10470,5016942,4091612,3140862,1,B,7756848
600020,2021.01.04T13:04:45.890,3.49,1000,3490,5016942,4091771,3140863,1,B,7756849
600020,2021.01.04T13:04:45.890,3.49,2000,6980,5016942,4093354,3140864,1,B,7756850
600020,2021.01.04T13:04:45.890,3.49,2000,6980,5016942,4101646,3140865,1,B,7756851
600020,2021.01.04T13:04:45.890,3.49,200,698,5016942,4103358,3140866,1,B,7756852
600020,2021.01.04T13:04:45.890,3.49,2000,6980,5016942,4105569,3140867,1,B,7756853
600020,2021.01.04T13:04:45.890,3.49,2900,10121,5016942,4106873,3140868,1,B,7756854
600020,2021.01.04T13:04:45.890,3.49,800,2792,5016942,4122752,3140869,1,B,7756855
600020,2021.01.04T13:04:45.890,3.49,4600,16054,5016942,4129397,3140870,1,B,7756856
600020,2021.01.04T13:04:45.890,3.49,3000,10470,5016942,4142099,3140871,1,B,7756857
600020,2021.01.04T13:04:45.890,3.49,5000,17450,5016942,4170724,3140872,1,B,7756858
600020,2021.01.04T13:04:45.890,3.49,1000,3490,5016942,4174839,3140873,1,B,7756859
600020,2021.01.04T13:04:45.890,3.49,2000,6980,5016942,4179132,3140874,1,B,7756860
600020,2021.01.04T13:04:45.890,3.49,4000,13960,5016942,4184817,3140875,1,B,7756861
600020,2021.01.04T13:04:45.890,3.49,20000,69800,5016942,4197599,3140876,1,B,7756862
600020,2021.01.04T13:04:45.890,3.49,2600,9074,5016942,4215677,3140877,1,B,7756863
600020,2021.01.04T13:04:45.890,3.49,1600,5584,5016942,4215827,3140878,1,B,7756864
600020,2021.01.04T13:04:45.890,3.49,20000,69800,5016942,4225278,3140879,1,B,7756865
600020,2021.01.04T13:04:45.890,3.49,900,3141,5016942,4255764,3140880,1,B,7756866
600020,2021.01.04T13:04:45.890,3.49,2000,6980,5016942,4266053,3140881,1,B,7756867
600020,2021.01.04T13:04:45.890,3.49,131000,457190,5016942,4292643,3140882,1,B,7756868
600020,2021.01.04T13:04:45.890,3.49,20000,69800,5016942,4296437,3140883,1,B,7756869
600020,2021.01.04T13:04:45.890,3.49,1000,3490,5016942,4392099,3140884,1,B,7756870
600020,2021.01.04T13:04:45.890,3.49,1000,3490,5016942,4434042,3140885,1,B,7756871
600020,2021.01.04T13:04:45.890,3.49,1500,5235,5016942,4445342,3140886,1,B,7756872
600020,2021.01.04T13:04:45.890,3.49,500,1745,5016942,4476217,3140887,1,B,7756873
600020,2021.01.04T13:04:45.890,3.49,10000,34900,5016942,4479613,3140888,1,B,7756874
600020,2021.01.04T13:04:45.890,3.49,1000,3490,5016942,4508546,3140889,1,B,7756875
600020,2021.01.04T13:04:45.890,3.49,1000,3490,5016942,4566540,3140890,1,B,7756876
600020,2021.01.04T13:04:45.890,3.49,2000,6980,5016942,4602484,3140891,1,B,7756877
600020,2021.01.04T13:04:45.890,3.49,1000,3490,5016942,4612825,3140892,1,B,7756878
600020,2021.01.04T13:04:45.890,3.49,400,1396,5016942,4615050,3140893,1,B,7756879
600020,2021.01.04T13:04:45.890,3.49,2000,6980,5016942,4617664,3140894,1,B,7756880
600020,2021.01.04T13:04:45.890,3.49,1400,4886,5016942,4635445,3140895,1,B,7756881
600020,2021.01.04T13:04:45.890,3.49,5000,17450,5016942,4706986,3140896,1,B,7756882
600020,2021.01.04T13:04:45.890,3.49,1200,4188,5016942,4732403,3140897,1,B,7756883
600020,2021.01.04T13:04:45.890,3.49,300,1047,5016942,4739164,3140898,1,B,7756884
600020,2021.01.04T13:04:45.890,3.49,800,2792,5016942,4742813,3140899,1,B,7756885
600020,2021.01.04T13:04:47.240,3.49,1600,5584,5017515,4742813,3141232,1,B,7757761
600020,2021.01.04T13:04:47.670,3.49,7600,26524,5017688,4742813,3141333,1,B,7758016
600020,2021.01.04T13:04:47.670,3.49,6000,20940,5017688,4749907,3141334,1,B,7758017
600020,2021.01.04T13:04:47.670,3.49,500,1745,5017688,4778763,3141335,1,B,7758018
600020,2021.01.04T13:04:47.670,3.49,24543,85655.070000000006984,5017688,4783224,3141336,1,B,7758019
600020,2021.01.04T13:04:47.670,3.49,500,1745,5017688,4798155,3141337,1,B,7758020
600020,2021.01.04T13:04:47.670,3.49,2000,6980,5017688,4800415,3141338,1,B,7758021
600020,2021.01.04T13:04:47.670,3.49,1500,5235,5017688,4804057,3141339,1,B,7758022
600020,2021.01.04T13:04:47.670,3.49,4000,13960,5017688,4809696,3141340,1,B,7758023
600020,2021.01.04T13:04:47.670,3.49,200,698,5017688,4812189,3141341,1,B,7758024
600020,2021.01.04T13:04:47.670,3.49,4000,13960,5017688,4812647,3141342,1,B,7758025
600020,2021.01.04T13:04:47.670,3.49,1000,3490,5017688,4812788,3141343,1,B,7758026
600020,2021.01.04T13:04:47.670,3.49,1000,3490,5017688,4821358,3141344,1,B,7758027
600020,2021.01.04T13:04:47.670,3.49,1000,3490,5017688,4839291,3141345,1,B,7758028
600020,2021.01.04T13:04:47.670,3.49,2000,6980,5017688,4866039,3141346,1,B,7758029
600020,2021.01.04T13:04:47.670,3.49,200,698,5017688,4899217,3141347,1,B,7758030
600020,2021.01.04T13:04:47.670,3.49,2000,6980,5017688,4923503,3141348,1,B,7758031
600020,2021.01.04T13:04:47.670,3.49,1000,3490,5017688,4926766,3141349,1,B,7758032
600020,2021.01.04T13:04:47.670,3.49,1000,3490,5017688,4933701,3141350,1,B,7758033
600020,2021.01.04T13:04:47.670,3.49,2000,6980,5017688,4941566,3141351,1,B,7758034
600020,2021.01.04T13:04:47.670,3.49,10000,34900,5017688,4944532,3141352,1,B,7758035
600020,2021.01.04T13:04:47.670,3.49,600,2094,5017688,4945366,3141353,1,B,7758036
600020,2021.01.04T13:04:47.670,3.49,10000,34900,5017688,4945984,3141354,1,B,7758037
600020,2021.01.04T13:04:47.670,3.49,200,698,5017688,4946841,3141355,1,B,7758038
600020,2021.01.04T13:04:47.670,3.49,300,1047,5017688,4952799,3141356,1,B,7758039
600020,2021.01.04T13:04:47.670,3.49,10000,34900,5017688,4960626,3141357,1,B,7758040
600020,2021.01.04T13:04:47.670,3.49,10000,34900,5017688,4977311,3141358,1,B,7758041
600020,2021.01.04T13:04:47.670,3.49,10000,34900,5017688,4979243,3141359,1,B,7758042
600020,2021.01.04T13:04:47.670,3.49,2000,6980,5017688,4988769,3141360,1,B,7758043
600020,2021.01.04T13:04:47.670,3.49,5000,17450,5017688,4989668,3141361,1,B,7758044
600020,2021.01.04T13:04:47.670,3.49,600,2094,5017688,4996027,3141362,1,B,7758045
600020,2021.01.04T13:04:47.670,3.49,5000,17450,5017688,4997372,3141363,1,B,7758046
600020,2021.01.04T13:04:47.670,3.49,7100,24779,5017688,5003328,3141364,1,B,7758047
600020,2021.01.04T13:04:47.670,3.49,5000,17450,5017688,5009098,3141365,1,B,7758048
600020,2021.01.04T13:04:47.670,3.49,20000,69800,5017688,5013466,3141366,1,B,7758049
600020,2021.01.04T13:04:47.670,3.49,257,896.929999999999836,5017688,5016204,3141367,1,B,7758050
600020,2021.01.04T13:04:47.670,3.49,500,1745,5017689,5016204,3141368,1,B,7758051
600020,2021.01.04T13:04:49.250,3.49,43,150.069999999999993,5018356,5016204,3141810,1,B,7759159
600020,2021.01.04T13:04:49.250,3.49,1657,5782.930000000000291,5018356,5018079,3141811,1,B,7759160
600020,2021.01.04T13:04:49.280,3.49,100,349,5018375,5018079,3141823,1,B,7759188
600020,2021.01.04T13:04:49.310,3.49,3243,11318.069999999999708,5018391,5018079,3141826,1,B,7759206
600020,2021.01.04T13:04:55.770,3.5,1000,3500,5021216,5493,3143532,1,B,7763680
600020,2021.01.04T13:04:55.770,3.5,1000,3500,5021216,12991,3143533,1,B,7763681
600020,2021.01.04T13:05:05.380,3.49,200,698,5018391,5025996,3146930,1,S,7771492
600020,2021.01.04T13:05:17.110,3.5,400,1400,5031353,12991,3150593,1,B,7780138
600020,2021.01.04T13:05:20.170,3.49,1000,3490,5018391,5032740,3151460,1,S,7782265
600020,2021.01.04T13:05:26.320,3.49,200,698,5018391,5035547,3153330,1,S,7786616
600020,2021.01.04T13:05:27.270,3.49,100,349,5018391,5035939,3153564,1,S,7787227
600020,2021.01.04T13:05:34.340,3.5,600,2100,5039296,12991,3155651,1,B,7792371
600020,2021.01.04T13:05:34.340,3.5,500,1750,5039300,12991,3155652,1,B,7792375
600020,2021.01.04T13:05:34.340,3.5,1000,3500,5039300,16455,3155653,1,B,7792376
600020,2021.01.04T13:05:34.430,3.5,1900,6650,5039369,16455,3155698,1,B,7792477
600020,2021.01.04T13:05:36.880,3.49,257,896.929999999999836,5018391,5040403,3156314,1,S,7794065
600020,2021.01.04T13:05:36.880,3.49,5000,17450,5018439,5040403,3156315,1,S,7794066
600020,2021.01.04T13:05:36.880,3.49,100,349,5019737,5040403,3156316,1,S,7794067
600020,2021.01.04T13:05:36.880,3.49,100,349,5019743,5040403,3156317,1,S,7794068
600020,2021.01.04T13:05:36.880,3.49,100,349,5019744,5040403,3156318,1,S,7794069
600020,2021.01.04T13:05:36.880,3.49,100,349,5019745,5040403,3156319,1,S,7794070
600020,2021.01.04T13:05:36.880,3.49,100,349,5019752,5040403,3156320,1,S,7794071
600020,2021.01.04T13:05:36.880,3.49,100,349,5019784,5040403,3156321,1,S,7794072
600020,2021.01.04T13:05:36.880,3.49,200,698,5019790,5040403,3156322,1,S,7794073
600020,2021.01.04T13:05:36.880,3.49,200,698,5019792,5040403,3156323,1,S,7794074
600020,2021.01.04T13:05:36.880,3.49,100,349,5019802,5040403,3156324,1,S,7794075
600020,2021.01.04T13:05:36.880,3.49,200,698,5019803,5040403,3156325,1,S,7794076
600020,2021.01.04T13:05:36.880,3.49,100,349,5019805,5040403,3156326,1,S,7794077
600020,2021.01.04T13:05:36.880,3.49,100,349,5019811,5040403,3156327,1,S,7794078
600020,2021.01.04T13:05:36.880,3.49,100,349,5019812,5040403,3156328,1,S,7794079
600020,2021.01.04T13:05:36.880,3.49,200,698,5019829,5040403,3156329,1,S,7794080
600020,2021.01.04T13:05:36.880,3.49,200,698,5019834,5040403,3156330,1,S,7794081
600020,2021.01.04T13:05:36.880,3.49,300,1047,5019835,5040403,3156331,1,S,7794082
600020,2021.01.04T13:05:36.880,3.49,200,698,5019843,5040403,3156332,1,S,7794083
600020,2021.01.04T13:05:36.880,3.49,100,349,5019844,5040403,3156333,1,S,7794084
600020,2021.01.04T13:05:36.880,3.49,1200,4188,5019851,5040403,3156334,1,S,7794085
600020,2021.01.04T13:05:36.880,3.49,200,698,5019858,5040403,3156335,1,S,7794086
600020,2021.01.04T13:05:36.880,3.49,18200,63518,5020020,5040403,3156336,1,S,7794087
600020,2021.01.04T13:05:36.880,3.49,300,1047,5023599,5040403,3156337,1,S,7794088
600020,2021.01.04T13:05:36.880,3.49,200,698,5024544,5040403,3156338,1,S,7794089
600020,2021.01.04T13:05:36.880,3.49,2000,6980,5028950,5040403,3156339,1,S,7794090
600020,2021.01.04T13:05:36.880,3.49,7000,24430,5036436,5040403,3156340,1,S,7794091
600020,2021.01.04T13:05:36.880,3.49,3600,12564,5037218,5040403,3156341,1,S,7794092
600020,2021.01.04T13:05:36.880,3.49,100,349,5037814,5040403,3156342,1,S,7794093
600020,2021.01.04T13:05:36.880,3.49,900,3141,5037816,5040403,3156343,1,S,7794094
600020,2021.01.04T13:05:36.880,3.49,900,3141,5037839,5040403,3156344,1,S,7794095
600020,2021.01.04T13:05:36.880,3.49,900,3141,5037840,5040403,3156345,1,S,7794096
600020,2021.01.04T13:05:36.880,3.49,14200,49558,5038061,5040403,3156346,1,S,7794097
600020,2021.01.04T13:05:36.880,3.49,8500,29665,5038063,5040403,3156347,1,S,7794098
600020,2021.01.04T13:05:36.880,3.49,4700,16403,5038065,5040403,3156348,1,S,7794099
600020,2021.01.04T13:05:36.880,3.49,4200,14658,5038066,5040403,3156349,1,S,7794100
600020,2021.01.04T13:05:36.880,3.49,9000,31410,5038077,5040403,3156350,1,S,7794101
